conference_count,participant_count
13,71
13,72
13,72
13,72
13,73
13,73
13,73
13,74
14,74
14,74
14,74
14,75
14,75
14,75
14,76
14,76
14,76
14,77
14,77
14,77
14,77
14,78
14,78
14,78
14,79
14,79
14,79
14,80
14,80
14,80
14,80
14,81
14,81
14,81
14,82
14,82
14,82
14,82
14,83
14,83
14,83
14,84
14,84
14,84
14,85
14,85
14,85
14,85
15,86
15,86
15,86
15,86
15,86
15,86
15,87
15,87
15,87
15,87
15,87
15,87
15,87
15,88
15,88
15,88
15,88
15,88
15,88
15,88
15,89
15,89
15,89
15,89
15,89
15,89
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,90
15,89
15,89
15,89
15,89
15,89
15,89
15,89
15,89
15,89
15,89
15,89
15,89
15,89
15,88
15,88
15,88
14,88
14,88
14,88
14,88
14,88
14,88
14,88
14,87
14,87
14,87
14,87
14,87
14,87
14,87
14,87
14,87
14,87
14,87
14,87
14,87
14,87
14,87
14,87
14,87
14,87
14,87
14,87
14,86
14,86
14,86
14,86
14,86
14,86
14,86
14,86
14,86
14,86
14,86
14,86
14,86
14,86
14,86
14,86
14,86
14,86
14,86
14,86
14,85
14,85
14,85
14,85
14,85
14,85
14,85
14,85
14,85
14,85
14,85
14,85
14,85
14,85
14,85
14,85
14,84
14,84
14,84
14,84
14,84
14,84
14,84
14,83
14,83
14,83
14,83
14,83
14,83
14,83
14,82
14,82
14,82
14,82
14,82
14,82
14,81
14,81
14,81
14,81
14,81
14,81
14,81
14,80
14,80
14,80
14,80
14,80
14,80
14,80
14,79
14,79
14,79
14,79
14,79
14,79
14,79
14,78
14,78
14,78
14,78
14,78
14,78
14,77
14,77
14,77
14,77
14,77
14,77
14,77
14,76
14,76
14,76
14,76
14,76
14,76
14,76
14,75
14,75
14,75
14,75
14,75
14,75
14,74
14,74
14,74
14,74
14,74
14,74
14,74
14,73
14,73
14,73
14,73
14,73
14,73
14,73
14,72
14,72
14,72
14,72
14,72
14,72
14,71
14,71
14,71
14,71
14,71
14,71
14,71
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,69
14,69
14,69
14,69
14,69
14,69
14,69
14,68
14,68
14,68
14,68
14,68
14,68
14,67
14,67
14,67
14,67
14,67
14,67
14,67
14,66
14,66
14,66
14,66
14,66
14,66
14,66
14,66
14,66
14,66
14,66
14,66
14,66
14,65
14,65
14,65
14,65
14,65
15,65
15,65
15,65
15,65
15,65
15,65
15,65
15,65
15,65
15,65
15,64
15,64
15,64
15,64
15,64
15,64
15,64
15,64
15,64
15,64
15,63
15,63
15,63
15,63
15,63
15,63
15,63
15,63
15,63
15,63
15,62
15,62
15,62
15,62
15,62
15,62
15,62
15,62
15,62
15,62
15,61
15,61
15,61
15,61
15,61
15,61
15,61
15,61
15,61
15,61
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,60
15,59
15,59
15,59
14,59
14,59
14,59
14,59
14,59
14,59
14,59
14,59
14,58
14,58
14,58
14,58
14,58
14,58
14,58
14,58
14,58
14,58
14,57
14,57
14,57
14,57
14,57
14,57
14,57
14,57
14,57
14,57
14,56
14,56
14,56
14,56
14,56
14,56
14,56
14,56
14,56
14,56
14,55
14,55
13,55
13,55
13,55
13,55
13,55
13,55
13,55
13,55
13,54
13,54
13,54
13,54
13,54
13,54
13,54
13,54
13,54
13,54
13,53
13,53
13,53
13,53
13,53
13,53
13,53
13,53
13,53
13,53
13,52
13,52
13,52
13,52
13,52
13,52
13,52
13,52
13,52
13,52
13,51
13,51
12,51
12,51
12,51
12,51
12,51
12,51
12,51
12,51
12,50
12,50
12,50
12,50
12,50
12,50
12,50
12,50
12,50
12,50
12,50
12,49
12,49
12,49
12,49
12,49
12,49
12,49
12,49
12,49
12,49
12,48
12,48
12,48
12,48
12,48
12,48
12,48
12,48
12,48
12,48
12,47
11,47
11,47
11,47
11,47
11,47
11,47
11,47
11,47
11,47
11,46
11,46
11,46
11,46
11,46
11,46
11,46
11,46
11,46
11,46
11,45
11,45
11,45
11,45
11,45
11,45
11,45
11,45
11,45
11,45
11,44
11,44
11,44
11,44
11,44
11,44
11,44
11,44
11,44
11,44
11,43
10,43
10,43
10,43
10,43
10,43
10,43
10,43
10,43
10,43
10,42
10,42
10,42
10,42
10,42
10,42
10,42
10,42
10,42
10,42
10,41
10,41
10,41
10,41
10,41
10,41
10,41
10,41
10,41
10,41
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,40
10,41
10,41
10,41
10,41
10,41
10,41
10,41
10,41
10,41
10,41
10,42
10,42
10,42
10,42
10,42
10,42
10,42
10,42
10,42
10,42
10,43
10,43
10,43
10,43
10,43
10,43
10,43
10,43
10,43
10,43
11,44
11,44
11,44
11,44
11,44
11,44
11,44
11,44
11,44
11,44
11,45
11,45
11,45
11,45
11,45
11,45
11,45
11,45
11,45
11,45
11,46
11,46
11,46
11,46
11,46
11,46
11,46
11,46
11,46
11,46
11,46
11,46
11,46
11,46
11,46
11,46
11,46
11,46
11,46
11,46
11,46
11,46
11,46
11,46
11,46
11,45
11,45
11,45
11,45
11,45
11,45
11,45
11,45
11,45
11,45
11,45
11,45
11,45
11,45
11,45
11,45
11,45
11,45
11,45
11,45
11,44
11,44
11,44
11,44
11,44
11,44
11,44
11,44
11,44
11,44
11,44
11,44
11,44
11,44
11,44
11,44
11,44
11,44
11,44
11,44
11,43
11,43
11,43
11,43
11,43
11,43
11,43
11,43
11,43
11,43
11,43
11,43
11,43
11,43
11,43
11,43
11,43
11,43
11,43
11,43
11,42
11,42
11,42
11,42
11,42
11,42
11,42
11,42
11,42
11,42
11,42
11,42
11,42
11,42
11,42
11,42
11,42
11,42
11,42
11,42
11,41
11,41
11,41
11,41
11,41
11,41
11,41
11,41
11,41
11,41
11,41
11,41
11,41
11,41
11,41
11,41
11,41
11,41
11,41
11,41
11,40
11,40
11,40
11,40
11,40
11,40
11,40
11,40
11,40
11,40
11,40
11,40
11,40
11,40
11,40
11,40
11,40
11,39
11,39
11,39
11,39
11,39
11,39
11,39
11,38
11,38
11,38
11,38
11,38
11,38
11,38
11,37
11,37
11,37
11,37
11,37
11,37
11,36
11,36
11,36
11,36
11,36
11,36
11,36
11,35
11,35
11,35
10,35
10,35
10,35
10,35
10,34
10,34
10,34
10,34
10,34
10,34
10,33
10,33
10,33
10,33
10,33
10,33
10,33
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,31
10,31
10,31
10,31
10,31
10,31
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,28
9,28
9,28
9,28
9,28
9,28
9,28
9,28
9,28
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,29
9,28
9,28
9,28
9,28
9,28
9,28
8,28
8,28
8,28
8,28
8,28
8,28
8,28
8,28
8,28
8,28
8,28
8,28
8,28
8,28
8,27
8,27
8,27
8,27
8,27
8,27
8,27
8,27
8,27
8,27
8,27
8,27
8,27
8,27
8,27
8,27
8,27
8,26
8,26
8,26
8,26
7,26
7,26
7,26
7,25
7,25
7,25
7,25
7,25
7,25
7,24
7,24
7,24
7,24
7,24
7,24
7,24
7,23
7,23
7,23
7,23
6,23
6,23
6,23
6,22
6,22
6,22
6,22
6,22
6,22
6,21
6,21
6,21
6,21
6,21
6,21
6,21
6,20
6,20
6,20
6,20
5,20
5,20
5,20
5,19
5,19
5,19
5,19
5,19
5,19
5,19
5,18
5,18
5,18
5,18
5,18
5,18
5,17
5,17
5,17
5,17
4,17
4,17
4,17
4,16
4,16
4,16
4,16
4,16
4,16
4,16
4,15
4,15
4,15
4,15
4,15
4,15
4,14
4,14
4,14
4,14
3,14
3,14
3,14
3,13
3,13
3,13
3,13
3,13
3,13
3,13
3,12
3,12
3,12
3,12
3,12
3,12
3,11
3,11
3,11
3,11
2,11
2,11
2,11
2,10
2,10
2,10
2,10
2,10
2,10
2,10
2,9
2,9
2,9
2,9
2,9
2,9
2,9
2,9
2,9
2,9
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,7
1,6
1,6
1,6
1,6
1,6
1,5
1,5
1,5
1,5
1,5
1,4
1,4
1,4
1,4
1,4
1,4
1,4
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
